	ISO_country	Cruise_ID	Latitude	Longitude	Year	Month	Day	Time	WOD_unique	depth(m)	qc_flag	Temp	qc_flag.1	Sal	qc_flag.2	Oxy	qc_flag.3	Phos	qc_flag.4	dum5	qc_flag.5	Sil	qc_flag.6	dum7	qc_flag.7	NO3	qc_flag.8	pH	qc_flag.9	dum10	qc_flag.10	Chl	qc_flag.11	dum12	qc_flag.12	dum13	qc_flag.13	dum14	qc_flag.14	dum15	qc_flag.15	dum16	qc_flag.16	Alk	qc_flag.17	dum18	qc_flag.18	dum19	qc_flag.19	pCO2	qc_flag.20	DIC	qc_flag.21	dum22	qc_flag.22	dum23	qc_flag.23	BAC	qc_flag.24	dum25	qc_flag.25	dum26	qc_flag.26	dum27	qc_flag.27	dum28	qc_flag.28	dum29	qc_flag.29	dum30	qc_flag.30	dum31	qc_flag.31	dum32	qc_flag.32	Trit	qc_flag.33	He	qc_flag.34	dHE3	qc_flag.35	dC14	qc_flag.36	dC13	qc_flag.37	Arg	qc_flag.38	Neo	qc_flag.39	CFC11	qc_flag.40	CFC12	qc_flag.41	CFC113	qc_flag.42	O18	qc_flag.43
1892	US	1601	13.967	-60.583	1970	2	24	20.2	593960	589	0	7.12	0	34.711	0	125	0					22	0																																																																										
1893	US	1601	13.967	-60.583	1970	2	24	20.2	593960	638	0	6.485	0	34.642	0	129	0					25	0																																																																										
1894	US	1601	13.967	-60.583	1970	2	24	20.2	593960	687	0	6.13	0	34.618	0	138	0					26	0																																																																										
1895	US	1601	13.967	-60.583	1970	2	24	20.2	593960	736	0	5.92	0	34.595	0	135	0					27	0																																																																										
1896	US	1601	13.967	-60.583	1970	2	24	20.2	593960	785	0	5.675	0	-99.99	0	-99.99	0					-99.99	0																																																																										
1897	US	1601	13.967	-60.583	1970	2	24	20.2	593960	883	0	5.5	0	34.711	0	143	0					28	0																																																																										
1898	US	1601	13.967	-60.583	1970	2	24	20.2	593960	981	0	5.505	0	34.848	0	162	0					25	0																																																																										
1899	US	1601	13.967	-60.583	1970	2	24	20.2	593960	1128	0	5.145	0	34.968	0	197	0					20	0																																																																										
1900	US	1601	13.967	-60.583	1970	2	24	20.2	593960	1275	0	4.74	0	35.008	0	229	0					17	0																																																																										
1901	US	1601	13.967	-60.583	1970	2	24	20.2	593960	1324	0	4.49	0	35.003	0	-99.99	0					-99.99	0																																																																										
1902	US	1601	14.133	-60.6	1970	2	24	22.5	593967	1	0	26.57	0	36.092	0	202	0					2	0																																																																										
1903	US	1601	14.133	-60.6	1970	2	24	22.5	593967	28	0	26.62	0	36.09	0	213	0					2	0																																																																										
1904	US	1601	14.133	-60.6	1970	2	24	22.5	593967	57	0	26.58	0	36.092	0	212	0					2	0																																																																										
1905	US	1601	14.133	-60.6	1970	2	24	22.5	593967	85	0	26.38	0	36.109	0	207	0					2	0																																																																										
1906	US	1601	14.133	-60.6	1970	2	24	22.5	593967	95	0	26.34	0	36.12	0	222	0					2	0																																																																										
1907	US	1601	14.133	-60.6	1970	2	24	22.5	593967	104	0	25.52	0	36.19	0	196	0					2	0																																																																										
1908	US	1601	14.133	-60.6	1970	2	24	22.5	593967	114	0	24.8	0	36.266	0	193	0					2	0																																																																										
1909	US	1601	14.133	-60.6	1970	2	24	22.5	593967	124	0	24.28	0	36.295	0	193	0					2	0																																																																										
1910	US	1601	14.133	-60.6	1970	2	24	22.5	593967	133	0	23.78	0	36.359	0	183	0					2	0																																																																										
1911	US	1601	14.133	-60.6	1970	2	24	22.5	593967	143	0	23.46	0	36.418	0	196	0					2	0																																																																										
1912	US	1601	14.133	-60.6	1970	2	24	22.5	593967	167	0	22.53	0	36.976	0	172	0					2	0																																																																										
1913	US	1601	14.133	-60.6	1970	2	24	22.5	593967	192	0	18.29	0	36.421	0	152	0					4	0																																																																										
1914	US	1601	14.133	-60.6	1970	2	24	22.5	593967	241	0	14.42	0	35.731	0	146	0					9	0																																																																										
1915	US	1601	14.133	-60.6	1970	2	24	22.5	593967	290	0	12.51	0	35.425	0	150	0					11	0																																																																										
1916	US	1601	14.133	-60.6	1970	2	24	22.5	593967	340	0	11.18	0	35.237	0	141	0					13	0																																																																										
1917	US	1601	14.133	-60.6	1970	2	24	22.5	593967	390	0	10.31	0	35.114	0	136	0					16	0																																																																										
1918	US	1601	14.133	-60.6	1970	2	24	22.5	593967	440	0	9.18	0	34.995	0	139	0					18	0																																																																										
1919	US	1601	14.133	-60.6	1970	2	24	22.5	593967	490	0	8.57	0	34.89	0	149	0					-99.99	0																																																																										
1920	US	1601	14.133	-60.6	1970	2	24	22.5	593967	536	0	8.17	0	34.839	0	149	0					20	0																																																																										
1921	US	1601	14.133	-60.6	1970	2	24	22.5	593967	585	0	7.61	0	34.764	0	146	0					21	0																																																																										
1922	US	1601	14.133	-60.6	1970	2	24	22.5	593967	634	0	7.04	0	34.701	0	140	0					23	0																																																																										
1923	US	1601	14.133	-60.6	1970	2	24	22.5	593967	683	0	6.54	0	34.647	0	148	0					25	0																																																																										
1924	US	1601	14.133	-60.6	1970	2	24	22.5	593967	781	0	5.715	0	34.597	0	153	0					28	0																																																																										
1925	US	1601	14.133	-60.6	1970	2	24	22.5	593967	879	0	5.335	0	34.656	0	159	0					30	0																																																																										
1926	US	1601	14.133	-60.6	1970	2	24	22.5	593967	977	0	5.595	0	34.894	0	186	0					24	0																																																																										
1927	US	1601	14.133	-60.6	1970	2	24	22.5	593967	1075	0	5.155	0	34.935	0	205	0					23	0																																																																										
1928	US	1601	14.133	-60.6	1970	2	24	22.5	593967	1174	0	5.035	0	34.996	0	232	0					19	0																																																																										
1929	US	1601	14.133	-60.6	1970	2	24	22.5	593967	1274	0	4.73	0	35.008	0	244	0					17	0																																																																										
1930	US	1601	14.133	-60.6	1970	2	24	22.5	593967	1373	0	4.5	0	35.008	0	243	0					16	0																																																																										
1931	US	1601	14.217	-60.65	1970	2	25	0.3	593977	1	0	26.59	0	36.093	0	204	0					2	0																																																																										
1932	US	1601	14.217	-60.65	1970	2	25	0.3	593977	29	0	26.61	0	36.087	0	209	0					2	0																																																																										
1933	US	1601	14.217	-60.65	1970	2	25	0.3	593977	59	0	26.6	0	36.089	0	215	0					2	0																																																																										
1934	US	1601	14.217	-60.65	1970	2	25	0.3	593977	88	0	26.54	0	36.089	0	207	0					2	0																																																																										
1935	US	1601	14.217	-60.65	1970	2	25	0.3	593977	98	0	26.52	0	36.088	0	212	0					2	0																																																																										
1936	US	1601	14.217	-60.65	1970	2	25	0.3	593977	108	0	26.14	0	36.201	0	193	0					2	0																																																																										
1937	US	1601	14.217	-60.65	1970	2	25	0.3	593977	118	0	23.77	0	36.353	0	188	0					2	0																																																																										
1938	US	1601	14.217	-60.65	1970	2	25	0.3	593977	128	0	22.76	0	36.475	0	174	0					3	0																																																																										
1939	US	1601	14.217	-60.65	1970	2	25	0.3	593977	137	0	22.89	0	36.56	0	176	0					3	0																																																																										
1940	US	1601	14.217	-60.65	1970	2	25	0.3	593977	147	0	22.74	0	36.849	0	167	0					2	0																																																																										
1941	US	1601	14.217	-60.65	1970	2	25	0.3	593977	172	0	20.37	0	36.727	0	150	0					3	0																																																																										
1942	US	1601	14.217	-60.65	1970	2	25	0.3	593977	196	0	19.27	0	36.563	0	148	0					4	0																																																																										
1943	US	1601	14.217	-60.65	1970	2	25	0.3	593977	245	0	15.91	0	36.063	0	136	0					8	0																																																																										
1944	US	1601	14.217	-60.65	1970	2	25	0.3	593977	294	0	12.75	0	35.438	0	135	0					9.8	0																																																																										
1945	US	1601	14.217	-60.65	1970	2	25	0.3	593977	343	0	10.84	0	35.175	0	134	0					14	0																																																																										
1946	US	1601	14.217	-60.65	1970	2	25	0.3	593977	392	0	10.07	0	35.089	0	123	0					-99.99	0																																																																										
1947	US	1601	14.217	-60.65	1970	2	25	0.3	593977	441	0	9.31	0	34.982	0	125	0					17	0																																																																										
1948	US	1601	14.217	-60.65	1970	2	25	0.3	593977	490	0	8.5	0	34.888	0	124	0					19	0																																																																										
